dataset_id,program,label,n_cells,genes_present,genes_missing,mean_score,fraction_detected,score_definition,z_score
heart_cell_atlas_subsampled,endothelial,Endothelial,1717,PECAM1;VWF;KDR;EMCN,,0.7566350698471069,0.5736750145602796,mean log1p expression of marker genes present in the source expression matrix,3.1492613661284863
heart_cell_atlas_subsampled,endothelial,Fibroblast,1019,PECAM1;VWF;KDR;EMCN,,0.02656734548509121,0.03189401373895977,mean log1p expression of marker genes present in the source expression matrix,-0.3718961361477495
heart_cell_atlas_subsampled,endothelial,Lymphoid,267,PECAM1;VWF;KDR;EMCN,,0.014388596639037132,0.018726591760299626,mean log1p expression of marker genes present in the source expression matrix,-0.4306349235733898
heart_cell_atlas_subsampled,endothelial,Mesothelial,17,PECAM1;VWF;KDR;EMCN,,0.06289214640855789,0.07352941176470588,mean log1p expression of marker genes present in the source expression matrix,-0.1966995879067927
heart_cell_atlas_subsampled,endothelial,Myeloid,395,PECAM1;VWF;KDR;EMCN,,0.053132928907871246,0.0689873417721519,mean log1p expression of marker genes present in the source expression matrix,-0.2437688402133753
heart_cell_atlas_subsampled,endothelial,Neuronal,153,PECAM1;VWF;KDR;EMCN,,0.04705467075109482,0.0457516339869281,mean log1p expression of marker genes present in the source expression matrix,-0.2730846195518032
heart_cell_atlas_subsampled,endothelial,Pericytes,1336,PECAM1;VWF;KDR;EMCN,,0.07376331835985184,0.06287425149700598,mean log1p expression of marker genes present in the source expression matrix,-0.14426731704002535
heart_cell_atlas_subsampled,endothelial,Smooth_muscle_cells,261,PECAM1;VWF;KDR;EMCN,,0.01471936795860529,0.018199233716475097,mean log1p expression of marker genes present in the source expression matrix,-0.4290395949832196
heart_cell_atlas_subsampled,endothelial,Ventricular_Cardiomyocyte,2219,PECAM1;VWF;KDR;EMCN,,0.021306052803993225,0.02985579089680036,mean log1p expression of marker genes present in the source expression matrix,-0.397271645264946
heart_cell_atlas_subsampled,fibroblast,Adipocytes,145,COL1A1;COL1A2;DCN;LUM,,0.17238835990428925,0.15172413793103448,mean log1p expression of marker genes present in the source expression matrix,0.1782135940235887
heart_cell_atlas_subsampled,fibroblast,Atrial_Cardiomyocyte,471,COL1A1;COL1A2;DCN;LUM,,0.041518792510032654,0.056794055201698515,mean log1p expression of marker genes present in the source expression matrix,-0.6237605841976138
heart_cell_atlas_subsampled,fibroblast,Endothelial,1717,COL1A1;COL1A2;DCN;LUM,,0.022347331047058105,0.027518928363424577,mean log1p expression of marker genes present in the source expression matrix,-0.7412441012459267
heart_cell_atlas_subsampled,fibroblast,Fibroblast,1019,COL1A1;COL1A2;DCN;LUM,,0.6140444874763489,0.4531403336604514,mean log1p expression of marker genes present in the source expression matrix,2.8847008012358715
heart_cell_atlas_subsampled,fibroblast,Lymphoid,267,COL1A1;COL1A2;DCN;LUM,,0.025900140404701233,0.033707865168539325,mean log1p expression of marker genes present in the source expression matrix,-0.7194723370252291
heart_cell_atlas_subsampled,fibroblast,Mesothelial,17,COL1A1;COL1A2;DCN;LUM,,0.07731610536575317,0.10294117647058823,mean log1p expression of marker genes present in the source expression matrix,-0.40439315499608913
heart_cell_atlas_subsampled,fibroblast,Myeloid,395,COL1A1;COL1A2;DCN;LUM,,0.029319118708372116,0.039240506329113925,mean log1p expression of marker genes present in the source expression matrix,-0.6985206950962675
heart_cell_atlas_subsampled,fibroblast,Neuronal,153,COL1A1;COL1A2;DCN;LUM,,0.18077920377254486,0.1830065359477124,mean log1p expression of marker genes present in the source expression matrix,0.2296330359138049
heart_cell_atlas_subsampled,fibroblast,Pericytes,1336,COL1A1;COL1A2;DCN;LUM,,0.17122672498226166,0.18880988023952097,mean log1p expression of marker genes present in the source expression matrix,0.17109504667499395
heart_cell_atlas_subsampled,fibroblast,Smooth_muscle_cells,261,COL1A1;COL1A2;DCN;LUM,,0.1954539269208908,0.2021072796934866,mean log1p expression of marker genes present in the source expression matrix,0.3195603526448518
heart_cell_atlas_subsampled,fibroblast,Ventricular_Cardiomyocyte,2219,COL1A1;COL1A2;DCN;LUM,,0.046079568564891815,0.05914826498422713,mean log1p expression of marker genes present in the source expression matrix,-0.5958119579319849
heart_cell_atlas_subsampled,pericyte,Adipocytes,145,RGS5;PDGFRB;MCAM;CSPG4,,0.191682368516922,0.21379310344827587,mean log1p expression of marker genes present in the source expression matrix,0.12388003802847194
heart_cell_atlas_subsampled,pericyte,Atrial_Cardiomyocyte,471,RGS5;PDGFRB;MCAM;CSPG4,,0.03942139819264412,0.049893842887473464,mean log1p expression of marker genes present in the source expression matrix,-0.5740566410844177
heart_cell_atlas_subsampled,pericyte,Endothelial,1717,RGS5;PDGFRB;MCAM;CSPG4,,0.10355234891176224,0.09522422830518346,mean log1p expression of marker genes present in the source expression matrix,-0.28009199158870357
heart_cell_atlas_subsampled,pericyte,Fibroblast,1019,RGS5;PDGFRB;MCAM;CSPG4,,0.0838320404291153,0.09396467124631992,mean log1p expression of marker genes present in the source expression matrix,-0.3704863098709756
heart_cell_atlas_subsampled,pericyte,Lymphoid,267,RGS5;PDGFRB;MCAM;CSPG4,,0.02703908458352089,0.03277153558052434,mean log1p expression of marker genes present in the source expression matrix,-0.6308149214347948
heart_cell_atlas_subsampled,pericyte,Mesothelial,17,RGS5;PDGFRB;MCAM;CSPG4,,0.0,0.0,mean log1p expression of marker genes present in the source expression matrix,-0.7547571822799961
heart_cell_atlas_subsampled,pericyte,Myeloid,395,RGS5;PDGFRB;MCAM;CSPG4,,0.03102310746908188,0.03734177215189873,mean log1p expression of marker genes present in the source expression matrix,-0.612552882933817
heart_cell_atlas_subsampled,pericyte,Neuronal,153,RGS5;PDGFRB;MCAM;CSPG4,,0.08693577349185944,0.09313725490196079,mean log1p expression of marker genes present in the source expression matrix,-0.3562593602984684
heart_cell_atlas_subsampled,pericyte,Pericytes,1336,RGS5;PDGFRB;MCAM;CSPG4,,0.5874988436698914,0.4592065868263473,mean log1p expression of marker genes present in the source expression matrix,1.9382309883611746
heart_cell_atlas_subsampled,pericyte,Smooth_muscle_cells,261,RGS5;PDGFRB;MCAM;CSPG4,,0.6410415172576904,0.4722222222222222,mean log1p expression of marker genes present in the source expression matrix,2.183660895415533
heart_cell_atlas_subsampled,pericyte,Ventricular_Cardiomyocyte,2219,RGS5;PDGFRB;MCAM;CSPG4,,0.019198959693312645,0.027039206849932402,mean log1p expression of marker genes present in the source expression matrix,-0.6667526323140073
heart_cell_atlas_subsampled,myeloid,Adipocytes,145,LST1;C1QA;C1QB;LYZ,,0.006674484349787235,0.008620689655172414,mean log1p expression of marker genes present in the source expression matrix,-0.34488055700222364
heart_cell_atlas_subsampled,myeloid,Atrial_Cardiomyocyte,471,LST1;C1QA;C1QB;LYZ,,0.004414950031787157,0.006369426751592357,mean log1p expression of marker genes present in the source expression matrix,-0.35676525763819206
heart_cell_atlas_subsampled,myeloid,Endothelial,1717,LST1;C1QA;C1QB;LYZ,,0.011680821888148785,0.015433896330809552,mean log1p expression of marker genes present in the source expression matrix,-0.3185482183198439
heart_cell_atlas_subsampled,myeloid,Fibroblast,1019,LST1;C1QA;C1QB;LYZ,,0.003500591032207012,0.004661432777232581,mean log1p expression of marker genes present in the source expression matrix,-0.3615746039257191
heart_cell_atlas_subsampled,myeloid,Lymphoid,267,LST1;C1QA;C1QB;LYZ,,0.07002300024032593,0.054307116104868915,mean log1p expression of marker genes present in the source expression matrix,-0.011679976203647809
heart_cell_atlas_subsampled,myeloid,Mesothelial,17,LST1;C1QA;C1QB;LYZ,,0.010193340480327606,0.014705882352941176,mean log1p expression of marker genes present in the source expression matrix,-0.32637207436517746
heart_cell_atlas_subsampled,myeloid,Myeloid,395,LST1;C1QA;C1QB;LYZ,,0.6706000566482544,0.3810126582278481,mean log1p expression of marker genes present in the source expression matrix,3.1472357646986313
heart_cell_atlas_subsampled,myeloid,Neuronal,153,LST1;C1QA;C1QB;LYZ,,0.002265186980366707,0.0032679738562091504,mean log1p expression of marker genes present in the source expression matrix,-0.3680725832675774
heart_cell_atlas_subsampled,myeloid,Pericytes,1336,LST1;C1QA;C1QB;LYZ,,0.006972314324229956,0.009543413173652695,mean log1p expression of marker genes present in the source expression matrix,-0.3433140306350549
heart_cell_atlas_subsampled,myeloid,Smooth_muscle_cells,261,LST1;C1QA;C1QB;LYZ,,0.005699849221855402,0.007662835249042145,mean log1p expression of marker genes present in the source expression matrix,-0.3500069437238119
heart_cell_atlas_subsampled,myeloid,Ventricular_Cardiomyocyte,2219,LST1;C1QA;C1QB;LYZ,,0.0026551377959549427,0.0038305543037404238,mean log1p expression of marker genes present in the source expression matrix,-0.3660215196173825
heart_cell_atlas_subsampled,lymphoid,Adipocytes,145,CD3D;CD3E;NKG7;MS4A1,,0.003969974350184202,0.0034482758620689655,mean log1p expression of marker genes present in the source expression matrix,-0.3265622401311122
heart_cell_atlas_subsampled,lymphoid,Atrial_Cardiomyocyte,471,CD3D;CD3E;NKG7;MS4A1,,0.0011037375079467893,0.0015923566878980893,mean log1p expression of marker genes present in the source expression matrix,-0.34838008869319015
heart_cell_atlas_subsampled,lymphoid,Endothelial,1717,CD3D;CD3E;NKG7;MS4A1,,0.004617773927748203,0.0064065230052417,mean log1p expression of marker genes present in the source expression matrix,-0.3216311776056453
heart_cell_atlas_subsampled,lymphoid,Fibroblast,1019,CD3D;CD3E;NKG7;MS4A1,,0.0005101672140881419,0.0007360157016683023,mean log1p expression of marker genes present in the source expression matrix,-0.3528983568947275
heart_cell_atlas_subsampled,lymphoid,Lymphoid,267,CD3D;CD3E;NKG7;MS4A1,,0.4610324203968048,0.2818352059925094,mean log1p expression of marker genes present in the source expression matrix,3.152605665433092
heart_cell_atlas_subsampled,lymphoid,Mesothelial,17,CD3D;CD3E;NKG7;MS4A1,,0.0,0.0,mean log1p expression of marker genes present in the source expression matrix,-0.35678175928991246
heart_cell_atlas_subsampled,lymphoid,Myeloid,395,CD3D;CD3E;NKG7;MS4A1,,0.03747307136654854,0.04050632911392405,mean log1p expression of marker genes present in the source expression matrix,-0.0715360377280183
heart_cell_atlas_subsampled,lymphoid,Neuronal,153,CD3D;CD3E;NKG7;MS4A1,,0.0011325934901833534,0.0016339869281045752,mean log1p expression of marker genes present in the source expression matrix,-0.348160436415587
heart_cell_atlas_subsampled,lymphoid,Pericytes,1336,CD3D;CD3E;NKG7;MS4A1,,0.002302909968420863,0.00280688622754491,mean log1p expression of marker genes present in the source expression matrix,-0.3392519654491897
heart_cell_atlas_subsampled,lymphoid,Smooth_muscle_cells,261,CD3D;CD3E;NKG7;MS4A1,,0.002655736403539777,0.0038314176245210726,mean log1p expression of marker genes present in the source expression matrix,-0.3365662440123969
heart_cell_atlas_subsampled,lymphoid,Ventricular_Cardiomyocyte,2219,CD3D;CD3E;NKG7;MS4A1,,0.0007809229427948594,0.0011266336187471834,mean log1p expression of marker genes present in the source expression matrix,-0.3508373592133122
heart_cell_atlas_subsampled,smooth_muscle,Adipocytes,145,ACTA2;MYH11;TAGLN,,0.11704938113689423,0.1310344827586207,mean log1p expression of marker genes present in the source expression matrix,-0.2983574093863506
heart_cell_atlas_subsampled,smooth_muscle,Atrial_Cardiomyocyte,471,ACTA2;MYH11;TAGLN,,0.23595021665096283,0.20523708421797593,mean log1p expression of marker genes present in the source expression matrix,-0.016039306062711825
heart_cell_atlas_subsampled,smooth_muscle,Endothelial,1717,ACTA2;MYH11;TAGLN,,0.06097845360636711,0.0691127936323044,mean log1p expression of marker genes present in the source expression matrix,-0.43149220060606913
heart_cell_atlas_subsampled,smooth_muscle,Fibroblast,1019,ACTA2;MYH11;TAGLN,,0.08147049695253372,0.08766764802093556,mean log1p expression of marker genes present in the source expression matrix,-0.3828358998685438
heart_cell_atlas_subsampled,smooth_muscle,Lymphoid,267,ACTA2;MYH11;TAGLN,,0.027838319540023804,0.03870162297128589,mean log1p expression of marker genes present in the source expression matrix,-0.5101801236391593
heart_cell_atlas_subsampled,smooth_muscle,Mesothelial,17,ACTA2;MYH11;TAGLN,,0.10872896760702133,0.1568627450980392,mean log1p expression of marker genes present in the source expression matrix,-0.3181133964361146
heart_cell_atlas_subsampled,smooth_muscle,Myeloid,395,ACTA2;MYH11;TAGLN,,0.04411379620432854,0.05822784810126582,mean log1p expression of marker genes present in the source expression matrix,-0.4715356373940565
heart_cell_atlas_subsampled,smooth_muscle,Neuronal,153,ACTA2;MYH11;TAGLN,,0.06519196927547455,0.08496732026143791,mean log1p expression of marker genes present in the source expression matrix,-0.421487630437291
heart_cell_atlas_subsampled,smooth_muscle,Pericytes,1336,ACTA2;MYH11;TAGLN,,0.36959177255630493,0.25798403193612773,mean log1p expression of marker genes present in the source expression matrix,0.30127915873438366
heart_cell_atlas_subsampled,smooth_muscle,Smooth_muscle_cells,261,ACTA2;MYH11;TAGLN,,1.5373705625534058,0.7139208173690932,mean log1p expression of marker genes present in the source expression matrix,3.0740527197288
heart_cell_atlas_subsampled,smooth_muscle,Ventricular_Cardiomyocyte,2219,ACTA2;MYH11;TAGLN,,0.02147454209625721,0.029592909719092682,mean log1p expression of marker genes present in the source expression matrix,-0.5252902746328869
heart_cell_atlas_subsampled,adipocyte,Adipocytes,145,PLIN1;ADIPOQ;LPL,,1.0631091594696045,0.7333333333333333,mean log1p expression of marker genes present in the source expression matrix,3.113289830882111
heart_cell_atlas_subsampled,adipocyte,Atrial_Cardiomyocyte,471,PLIN1;ADIPOQ;LPL,,0.05858203023672104,0.06510969568294407,mean log1p expression of marker genes present in the source expression matrix,-0.28815585845917124
heart_cell_atlas_subsampled,adipocyte,Endothelial,1717,PLIN1;ADIPOQ;LPL,,0.06992357224225998,0.0681421083284799,mean log1p expression of marker genes present in the source expression matrix,-0.2497520781703465
heart_cell_atlas_subsampled,adipocyte,Fibroblast,1019,PLIN1;ADIPOQ;LPL,,0.009556499309837818,0.011776251226692834,mean log1p expression of marker genes present in the source expression matrix,-0.45416200800563566
heart_cell_atlas_subsampled,adipocyte,Lymphoid,267,PLIN1;ADIPOQ;LPL,,0.007069863844662905,0.00873907615480649,mean log1p expression of marker genes present in the source expression matrix,-0.4625820448944766
heart_cell_atlas_subsampled,adipocyte,Mesothelial,17,PLIN1;ADIPOQ;LPL,,0.013591120950877666,0.0196078431372549,mean log1p expression of marker genes present in the source expression matrix,-0.44050030988950994
heart_cell_atlas_subsampled,adipocyte,Myeloid,395,PLIN1;ADIPOQ;LPL,,0.0247895997017622,0.026160337552742614,mean log1p expression of marker genes present in the source expression matrix,-0.40258095841966496
heart_cell_atlas_subsampled,adipocyte,Neuronal,153,PLIN1;ADIPOQ;LPL,,0.04416622221469879,0.04139433551198257,mean log1p expression of marker genes present in the source expression matrix,-0.33696946102690356
heart_cell_atlas_subsampled,adipocyte,Pericytes,1336,PLIN1;ADIPOQ;LPL,,0.07478877902030945,0.08233532934131736,mean log1p expression of marker genes present in the source expression matrix,-0.23327792218056456
heart_cell_atlas_subsampled,adipocyte,Smooth_muscle_cells,261,PLIN1;ADIPOQ;LPL,,0.017009390518069267,0.019157088122605363,mean log1p expression of marker genes present in the source expression matrix,-0.42892565157917695
heart_cell_atlas_subsampled,adipocyte,Ventricular_Cardiomyocyte,2219,PLIN1;ADIPOQ;LPL,,0.19790752232074738,0.17380201291873215,mean log1p expression of marker genes present in the source expression matrix,0.18361646174333904
heart_cell_atlas_subsampled,neuronal,Adipocytes,145,NRXN1;RBFOX3;SYT1,,0.04374846816062927,0.05057471264367816,mean log1p expression of marker genes present in the source expression matrix,-0.20728515448166138
heart_cell_atlas_subsampled,neuronal,Atrial_Cardiomyocyte,471,NRXN1;RBFOX3;SYT1,,0.05221148952841759,0.06864826610049539,mean log1p expression of marker genes present in the source expression matrix,-0.1574667366487304
heart_cell_atlas_subsampled,neuronal,Endothelial,1717,NRXN1;RBFOX3;SYT1,,0.004982681013643742,0.005824111822947,mean log1p expression of marker genes present in the source expression matrix,-0.4354838199206562
heart_cell_atlas_subsampled,neuronal,Fibroblast,1019,NRXN1;RBFOX3;SYT1,,0.011148836463689804,0.015701668302257114,mean log1p expression of marker genes present in the source expression matrix,-0.3991861319811682
heart_cell_atlas_subsampled,neuronal,Lymphoid,267,NRXN1;RBFOX3;SYT1,,0.0069228182546794415,0.009987515605493134,mean log1p expression of marker genes present in the source expression matrix,-0.42406300889741694
heart_cell_atlas_subsampled,neuronal,Mesothelial,17,NRXN1;RBFOX3;SYT1,,0.07747536897659302,0.0392156862745098,mean log1p expression of marker genes present in the source expression matrix,-0.008748395085696015
heart_cell_atlas_subsampled,neuronal,Myeloid,395,NRXN1;RBFOX3;SYT1,,0.019204391166567802,0.021940928270042192,mean log1p expression of marker genes present in the source expression matrix,-0.35176630723731483
heart_cell_atlas_subsampled,neuronal,Neuronal,153,NRXN1;RBFOX3;SYT1,,0.6116605997085571,0.30283224400871456,mean log1p expression of marker genes present in the source expression matrix,3.135786147397723
heart_cell_atlas_subsampled,neuronal,Pericytes,1336,NRXN1;RBFOX3;SYT1,,0.006082319188863039,0.008233532934131737,mean log1p expression of marker genes present in the source expression matrix,-0.42901069032575445
heart_cell_atlas_subsampled,neuronal,Smooth_muscle_cells,261,NRXN1;RBFOX3;SYT1,,0.013429108075797558,0.017879948914431672,mean log1p expression of marker genes present in the source expression matrix,-0.38576308611991894
heart_cell_atlas_subsampled,neuronal,Ventricular_Cardiomyocyte,2219,NRXN1;RBFOX3;SYT1,,0.021710675209760666,0.030794652245756345,mean log1p expression of marker genes present in the source expression matrix,-0.33701281669940547
heart_cell_atlas_subsampled,mesothelial,Adipocytes,145,MSLN;WT1;UPK3B,,0.004780325572937727,0.006896551724137931,mean log1p expression of marker genes present in the source expression matrix,-0.3086282969256624
heart_cell_atlas_subsampled,mesothelial,Atrial_Cardiomyocyte,471,MSLN;WT1;UPK3B,,0.003924400079995394,0.005661712668082094,mean log1p expression of marker genes present in the source expression matrix,-0.3134561263753088
heart_cell_atlas_subsampled,mesothelial,Endothelial,1717,MSLN;WT1;UPK3B,,0.014914129860699177,0.0205785284410794,mean log1p expression of marker genes present in the source expression matrix,-0.251468790425599
heart_cell_atlas_subsampled,mesothelial,Fibroblast,1019,MSLN;WT1;UPK3B,,0.007101964671164751,0.00948642459928034,mean log1p expression of marker genes present in the source expression matrix,-0.2955331412114185
heart_cell_atlas_subsampled,mesothelial,Lymphoid,267,MSLN;WT1;UPK3B,,0.0008653522818349302,0.0012484394506866417,mean log1p expression of marker genes present in the source expression matrix,-0.33071062010123636
heart_cell_atlas_subsampled,mesothelial,Mesothelial,17,MSLN;WT1;UPK3B,,0.6199771761894226,0.47058823529411764,mean log1p expression of marker genes present in the source expression matrix,3.16137639066233
heart_cell_atlas_subsampled,mesothelial,Myeloid,395,MSLN;WT1;UPK3B,,0.0005849343142472208,0.0008438818565400843,mean log1p expression of marker genes present in the source expression matrix,-0.3322923116541729
heart_cell_atlas_subsampled,mesothelial,Neuronal,153,MSLN;WT1;UPK3B,,0.0,0.0,mean log1p expression of marker genes present in the source expression matrix,-0.33559162115215707
heart_cell_atlas_subsampled,mesothelial,Pericytes,1336,MSLN;WT1;UPK3B,,0.001902350108139217,0.0027445109780439123,mean log1p expression of marker genes present in the source expression matrix,-0.3248614560252361
heart_cell_atlas_subsampled,mesothelial,Smooth_muscle_cells,261,MSLN;WT1;UPK3B,,0.0,0.0,mean log1p expression of marker genes present in the source expression matrix,-0.33559162115215707
heart_cell_atlas_subsampled,mesothelial,Ventricular_Cardiomyocyte,2219,MSLN;WT1;UPK3B,,0.0004164922283962369,0.0006008712633318312,mean log1p expression of marker genes present in the source expression matrix,-0.3332424056393815
